20181122 400 5060 26310 130000 1 1CZ974
20181122 500 5060 26310 130000 1 1CZ974
20181122 600 5060 26310 130000 1 1CZ974
20181122 700 5060 26310 130000 1 1CZ974
20181122 800 5060 26310 130000 1 1CZ974
20181122 900 5060 26310 130000 1 1CZ974
201811221000 5060 26310 130000 1 1CZ974
201811221100 5060 26310 130000 1 1CZ974
201811221200 5060 26310 130000 1 1CZ974
201811221300 5060 26310 130000 1 1CZ974
201811221400 5060 26310 130000 1 1CZ974
201811221500 5060 26310 130000 1 1CZ974
201811221600 5060 26310 130000 1 1CZ974
201811221700 5060 26310 130000 1 1CZ974
201811221800 5060 26310 130000 1 1CZ974
201811221900 5060 26310 130000 1 1CZ974
201811222000 5060 26310 130000 1 1CZ974
201811222100 5060 26310 130000 1 1CZ974
201811222200 5060 26310 130000 1 1CZ974
201811222300 5060 26310 130000 1 1CZ974
20181123   0 5060 26310 130000 1 1CZ974
20181123 100 5060 26310 130000 1 1CZ974
20181123 200 5060 26310 130000 1 1CZ974
20181123 300 5060 26310 130000 1 1CZ974
20181123 400 5060 26310 130000 1 1CZ974
20181123 500 5060 26310 130000 1 1CZ974
20181123 600 5060 26310 130000 1 1CZ974
20181123 700 5060 26310 130000 1 1CZ974
20181123 800 5060 26310 130000 1 1CZ974
20181123 900 5060 26310 130000 1 1CZ974
201811231000 5060 26310 130000 1 1CZ974
201811231100 5060 26310 130000 1 1CZ974
201811231200 5060 26310 130000 1 1CZ974
201811231300 5060 26310 130000 1 1CZ974
201811231400 5060 26310 130000 1 1CZ974
201811231500 5060 26310 130000 1 1CZ974
201811231600 5060 26310 130000 1 1CZ974
201811231700 5060 26310 130000 1 1CZ974
201811231800 5060 26310 130000 1 1CZ974
201811231900 5060 26310 130000 1 1CZ974
201811232000 5060 26310 130000 1 1CZ974
201811232100 5060 26310 130000 1 1CZ974
201811232200 5060 26310 130000 1 1CZ974
201811232300 5060 26310 130000 1 1CZ974
20181124   0 5060 26310 130000 1 1CZ974
20181124 100 5060 26310 130000 1 1CZ974
20181124 200 5060 26310 130000 1 1CZ974
20181124 300 5060 26310 130000 1 1CZ974
20181124 400 5060 26310 130000 1 1CZ974
20181124 500 5060 26310 130000 1 1CZ974
20181124 600 5060 26310 130000 1 1CZ974
20181124 700 5060 26310 130000 1 1CZ974
20181124 800 5060 26310 130000 1 1CZ974
20181124 900 5060 26310 130000 1 1CZ974
201811241000 5060 26310 130000 1 1CZ974
201811241100 5060 26310 130000 1 1CZ974
201811241200 5060 26310 130000 1 1CZ974
201811241300 5060 26310 130000 1 1CZ974
201811241400 5060 26310 130000 1 1CZ974
201811241500 5060 26310 130000 1 1CZ974
201811241600 5060 26310 130000 1 1CZ974
201811241700 5060 26310 130000 1 1CZ974
201811241800 5060 26310 130000 1 1CZ974
201811241900 5060 26310 130000 1 1CZ974
201811242000 5060 26310 130000 1 1CZ974
201811242100 5060 26310 130000 1 1CZ974
201811242200 5060 26310 130000 1 1CZ974
201811242300 5060 26310 130000 1 1CZ974
20181125   0 5060 26310 130000 1 1CZ974
20181125 100 5060 26310 130000 1 1CZ974
20181125 200 5060 26310 130000 1 1CZ974
20181125 300 5060 26310 130000 1 1CZ974
20181125 400 5060 26310 130000 1 1CZ974
20181125 500 5060 26310 130000 1 1CZ974
20181125 600 5060 26310 130000 1 1CZ974
20181125 700 5060 26310 130000 1 1CZ974
20181125 800 5060 26310 130000 1 1CZ974
20181125 900 5060 26310 130000 1 1CZ974
201811251000 5060 26310 130000 1 1CZ974
201811251100 5060 26310 130000 1 1CZ974
201811251200 5060 26310 130000 1 1CZ974
201811251300 5060 26310 130000 1 1CZ974
201811251400 5060 26310 130000 1 1CZ974
201811251500 5060 26310 130000 1 1CZ974
201811251600 5060 26310 130000 1 1CZ974
201811251700 5060 26310 130000 1 1CZ974
201811251800 5060 26310 130000 1 1CZ974
201811251900 5060 26310 130000 1 1CZ974
201811252000 5060 26310 130000 1 1CZ974
201811252100 5060 26310 130000 1 1CZ974
201811252200 5060 26310 130000 1 1CZ974
201811252300 5060 26310 130000 1 1CZ974
20181126   0 5060 26310 130000 1 1CZ974
20181126 100 5060 26310 130000 1 1CZ974
20181126 200 5060 26310 130000 1 1CZ974
20181126 300 5060 26310 130000 1 1CZ974
20181126 400 5060 26310 130000 1 1CZ974
20181126 500 5060 26310 130000 1 1CZ974
20181126 600 5060 26310 130000 1 1CZ974
20181126 700 5060 26310 130000 1 1CZ974
20181126 800 5060 26310 130000 1 1CZ974
20181126 900 5060 26310 130000 1 1CZ974
201811261000 5060 26310 130000 1 1CZ974
201811261100 5060 26310 130000 1 1CZ974
201811261200 5060 26310 130000 1 1CZ974
201811261300 5060 26310 130000 1 1CZ974
201811261400 5060 26310 130000 1 1CZ974
201811261500 5060 26310 130000 1 1CZ974
201811261600 5060 26310 130000 1 1CZ974
201811261700 5060 26310 130000 1 1CZ974
201811261800 5060 26310 130000 1 1CZ974
201811261900 5060 26310 130000 1 1CZ974
201811262000 5060 26310 130000 1 1CZ974
201811262100 5060 26310 130000 1 1CZ974
201811262200 5060 26310 130000 1 1CZ974
201811262300 5060 26310 130000 1 1CZ974
20181127   0 5060 26310 130000 1 1CZ974
20181127 100 5060 26310 130000 1 1CZ974
20181127 200 5060 26310 130000 1 1CZ974
20181127 300 5060 26310 130000 1 1CZ974
20181127 400 5060 26310 130000 1 1CZ974
20181127 500 5060 26310 130000 1 1CZ974
20181127 600 5060 26310 130000 1 1CZ974
20181127 700 5060 26310 130000 1 1CZ974
20181127 800 5060 26310 130000 1 1CZ974
20181127 900 5060 26310 130000 1 1CZ974
201811271000 5060 26310 130000 1 1CZ974
201811271100 5060 26310 130000 1 1CZ974
201811271200 5060 26310 130000 1 1CZ974
201811271300 5060 26310 130000 1 1CZ974
201811271400 5060 26310 130000 1 1CZ974
201811271500 5060 26310 130000 1 1CZ974
201811271600 5060 26310 130000 1 1CZ974
201811271700 5060 26310 130000 1 1CZ974
201811271800 5060 26310 130000 1 1CZ974
201811271900 5060 26310 130000 1 1CZ974
201811272000 5060 26310 130000 1 1CZ974
201811272100 5060 26310 130000 1 1CZ974
201811272200 5060 26310 130000 1 1CZ974
201811272300 5060 26310 130000 1 1CZ974
20181128   0 5060 26310 130000 1 1CZ974
20181128 100 5060 26310 130000 1 1CZ974
20181128 200 5060 26310 130000 1 1CZ974
20181128 300 5060 26310 130000 1 1CZ974
20181128 400 5060 26310 130000 1 1CZ974
20181128 500 5060 26310 130000 1 1CZ974
20181128 600 5060 26310 130000 1 1CZ974
20181128 700 5060 26310 130000 1 1CZ974
20181128 800 5060 26310 130000 1 1CZ974
20181128 900 5060 26310 130000 1 1CZ974
201811281000 5060 26310 130000 1 1CZ974
201811281100 5060 26310 130000 1 1CZ974
201811281200 5060 26310 130000 1 1CZ974
201811281300 5060 26310 130000 1 1CZ974
201811281400 5060 26310 130000 1 1CZ974
201811281500 5060 26310 130000 1 1CZ974
201811281600 5060 26310 130000 1 1CZ974
201811281700 5060 26310 130000 1 1CZ974
201811281800 5060 26310 130000 1 1CZ974
201811281900 5060 26310 130000 1 1CZ974
201811282000 5060 26310 130000 1 1CZ974
201811282100 5060 26310 130000 1 1CZ974
201811282200 5060 26310 130000 1 1CZ974
201811282300 5060 26310 130000 1 1CZ974
20181129   0 5060 26310 130000 1 1CZ974
20181129 100 5060 26310 130000 1 1CZ974
20181129 200 5060 26310 130000 1 1CZ974
20181129 300 5060 26310 130000 1 1CZ974
20181129 400 5060 26310 130000 1 1CZ974
20181129 500 5060 26310 130000 1 1CZ974
20181129 600 5060 26310 130000 1 1CZ974
20181129 700 5060 26310 130000 1 1CZ974
20181129 800 5060 26310 130000 1 1CZ974
20181129 900 5060 26310 130000 1 1CZ974
201811291000 5060 26310 130000 1 1CZ974
201811291100 5060 26310 130000 1 1CZ974
201811291200 5060 26310 130000 1 1CZ974
201811291300 5060 26310 130000 1 1CZ974
201811291400 5060 26310 130000 1 1CZ974
201811291500 5060 26310 130000 1 1CZ974
201811291600 5060 26310 130000 1 1CZ974
201811291700 5060 26310 130000 1 1CZ974
201811291800 5060 26310 130000 1 1CZ974
201811291900 5060 26310 130000 1 1CZ974
201811292100 5060 26310 130000 1 1CZ974
201811292200 5060 26310 130000 1 1CZ974
201811292300 5060 26310 130000 1 1CZ974
20181130   0 5060 26310 130000 1 1CZ974
20181130 100 5060 26310 130000 1 1CZ974
201811301500 5060 26310 130000 1 1CZ974
201811301600 5060 26310 130000 1 1CZ974
201811301700 5060 26310 130000 1 1CZ974
201811301800 5060 26310 130000 1 1CZ974
201811301900 5060 26310 130000 1 1CZ974
201811302000 5060 26310 130000 1 1CZ974
201811302100 5060 26310 130000 1 1CZ974
201811302200 5060 26310 130000 1 1CZ974
201811302300 5060 26310 130000 1 1CZ974
201811 1   0 5000 29350 130013 1 1CZJG 
201811 1 100 5020 29360 130013 1 1CZJG 
201811 1 200 5020 29360 130012 1 1CZJG 
201811 1 300 5020 29360 130011 1 1CZJG 
201811 1 400 5020 29360 130000 1 1CZJG 
201811 1 500 5010 29380 130031 1 1CZJG 
201811 1 600 5010 29410 130022 1 1CZJG 
201811 1 700 4990 29450 130023 1 1CZJG 
201811 1 800 4990 29480 130023 1 1CZJG 
201811 1 900 4990 29510 130023 1 1CZJG 
201811 11000 4980 29530 130023 1 1CZJG 
201811 11100 4980 29550 130022 1 1CZJG 
201811 11200 4980 29560 130022 1 1CZJG 
201811 11300 4980 29560 130021 1 1CZJG 
201811 11400 4980 29560 130011 1 1CZJG 
201811 11500 4980 29560 130051 1 1CZJG 
201811 11600 4990 29540 130071 1 1CZJG 
201811 11700 4990 29560 130081 1 1CZJG 
201811 11800 5000 29580 130012 1 1CZJG 
201811 11900 5010 29610 130012 1 1CZJG 
201811 12000 5020 29630 130012 1 1CZJG 
201811 12100 5020 29640 130012 1 1CZJG 
201811 12200 5020 29640 130011 1 1CZJG 
201811 12300 5020 29640 130011 1 1CZJG 
201811 2   0 5020 29650 130031 1 1CZJG 
201811 2 100 5020 29680 130021 1 1CZJG 
201811 2 200 5010 29710 130022 1 1CZJG 
201811 2 300 5020 29740 130022 1 1CZJG 
201811 2 400 5020 29770 130023 1 1CZJG 
201811 2 500 5020 29810 130023 1 1CZJG 
201811 2 600 5010 29810 130022 1 1CZJG 
201811 2 700 5010 29840 130022 1 1CZJG 
201811 2 800 5020 29870 130022 1 1CZJG 
201811 2 900 5020 29870 130022 1 1CZJG 
201811 21000 5020 29870 130011 1 1CZJG 
201811 21100 5020 29870 130000 1 1CZJG 
201811 21200 5010 29910 130021 1 1CZJG 
201811 21300 5020 29930 130022 1 1CZJG 
201811 21400 5020 29930 130022 1 1CZJG 
201811 21500 5020 29930 130011 1 1CZJG 
201811 21600 5020 29930 130000 1 1CZJG 
201811 21700 5020 29930 130000 1 1CZJG 
201811 21800 5010 29940 130031 1 1CZJG 
201811 21900 5010 29960 130031 1 1CZJG 
201811 22000 5010 29990 130022 1 1CZJG 
201811 22100 5010 30010 130022 1 1CZJG 
201811 22200 5020 30030 130022 1 1CZJG 
201811 22300 5040 30050 130012 1 1CZJG 
201811 3   0 5050 30050 130012 1 1CZJG 
201811 3 100 5050 30050 130011 1 1CZJG 
201811 3 200 5050 30050 130081 1 1CZJG 
201811 3 300 5050 30060 130000 1 1CZJG 
201811 3 400 5060 30080 130011 1 1CZJG 
201811 3 500 5070 30080 130011 1 1CZJG 
201811 3 600 5070 30080 130011 1 1CZJG 
201811 3 700 5080 30110 130011 1 1CZJG 
201811 3 800 5080 30110 130011 1 1CZJG 
201811 3 900 5080 30110 130011 1 1CZJG 
201811 31000 5080 30110 130071 1 1CZJG 
201811 31100 5090 30130 130011 1 1CZJG 
201811 31200 5110 30160 130012 1 1CZJG 
201811 31300 5120 30150 130012 1 1CZJG 
201811 31400 5120 30140 130081 1 1CZJG 
201811 31500 5120 30140 130071 1 1CZJG 
201811 31600 5120 30140 130000 1 1CZJG 
201811 31700 5120 30160 130021 1 1CZJG 
201811 31800 5120 30180 130021 1 1CZJG 
201811 31900 5120 30210 130022 1 1CZJG 
201811 32000 5130 30230 130022 1 1CZJG 
201811 32100 5130 30250 130022 1 1CZJG 
201811 32200 5140 30270 130022 1 1CZJG 
201811 32300 5140 30290 130022 1 1CZJG 
201811 4   0 5140 30290 130011 1 1CZJG 
201811 4 100 5140 30290 130011 1 1CZJG 
201811 4 200 5140 30290 130000 1 1CZJG 
201811 4 300 5140 30280 130000 1 1CZJG 
201811 4 400 5130 30250 130051 1 1CZJG 
201811 4 500 5120 30210 130052 1 1CZJG 
201811 4 600 5110 30180 130053 1 1CZJG 
201811 4 700 5090 30150 130053 1 1CZJG 
201811 4 800 5090 30120 130053 1 1CZJG 
201811 4 900 5080 30110 130052 1 1CZJG 
201811 41000 5080 30110 130051 1 1CZJG 
201811 41100 5080 30110 130051 1 1CZJG 
201811 41200 5080 30110 130000 1 1CZJG 
201811 41300 5080 30110 130000 1 1CZJG 
201811 41400 5080 30110 130061 1 1CZJG 
201811 41500 5080 30110 130061 1 1CZJG 
201811 41600 5070 30110 130041 1 1CZJG 
201811 41700 5070 30080 130051 1 1CZJG 
201811 41800 5070 30080 130051 1 1CZJG 
201811 41900 5070 30080 130061 1 1CZJG 
201811 42000 5050 30080 130051 1 1CZJG 
201811 42100 5050 30050 130051 1 1CZJG 
201811 42200 5050 30050 130051 1 1CZJG 
201811 42300 5050 30050 130061 1 1CZJG 
201811 5   0 5040 30050 130041 1 1CZJG 
201811 5 100 5030 30040 130051 1 1CZJG 
201811 5 200 5020 30020 130052 1 1CZJG 
201811 5 300 5010 30010 130052 1 1CZJG 
201811 5 400 5010 29980 130052 1 1CZJG 
201811 5 500 5010 29960 130062 1 1CZJG 
201811 5 600 5010 29940 130062 1 1CZJG 
201811 5 700 5020 29930 130062 1 1CZJG 
201811 5 800 5020 29930 130071 1 1CZJG 
201811 5 900 5020 29930 130071 1 1CZJG 
201811 51000 5010 29920 130051 1 1CZJG 
201811 51100 5010 29890 130061 1 1CZJG 
201811 51200 5020 29870 130062 1 1CZJG 
201811 51300 5020 29870 130062 1 1CZJG 
201811 51400 5010 29840 130061 1 1CZJG 
201811 51500 5010 29810 130062 1 1CZJG 
201811 51600 5020 29820 130062 1 1CZJG 
201811 51700 5020 29810 130061 1 1CZJG 
201811 51800 5020 29770 130062 1 1CZJG 
201811 51900 5020 29730 130063 1 1CZJG 
201811 52000 5010 29700 130063 1 1CZJG 
201811 52100 5020 29680 130063 1 1CZJG 
201811 52200 5020 29660 130062 1 1CZJG 
201811 52300 5020 29640 130062 1 1CZJG 
201811 6   0 5020 29640 130061 1 1CZJG 
201811 6 100 5020 29630 130061 1 1CZJG 
201811 6 200 5010 29610 130051 1 1CZJG 
201811 6 300 5010 29590 130052 1 1CZJG 
201811 6 400 4990 29570 130052 1 1CZJG 
201811 6 500 4990 29550 130052 1 1CZJG 
201811 6 600 4980 29550 130052 1 1CZJG 
201811 6 700 4980 29560 130041 1 1CZJG 
201811 6 800 4980 29560 130031 1 1CZJG 
201811 6 900 4980 29560 130021 1 1CZJG 
201811 61000 4980 29550 130061 1 1CZJG 
201811 61100 4980 29530 130061 1 1CZJG 
201811 61200 4990 29510 130062 1 1CZJG 
201811 61300 4990 29480 130062 1 1CZJG 
201811 61400 5000 29440 130063 1 1CZJG 
201811 61500 5010 29410 130063 1 1CZJG 
201811 61600 5020 29370 130063 1 1CZJG 
201811 61700 5020 29360 130063 1 1CZJG 
201811 61800 5020 29360 130062 1 1CZJG 
201811 61900 5020 29360 130061 1 1CZJG 
201811 62000 5020 29360 130000 1 1CZJG 
201811 62100 4990 29340 130051 1 1CZJG 
201811 62200 4980 29320 130052 1 1CZJG 
201811 62300 4960 29300 130053 1 1CZJG 
201811 7   0 4940 29280 130053 1 1CZJG 
201811 7 100 4920 29260 130053 1 1CZJG 
201811 7 200 4900 29230 130053 1 1CZJG 
201811 7 300 4890 29190 130053 1 1CZJG 
201811 7 400 4880 29160 130053 1 1CZJG 
201811 7 500 4860 29150 130053 1 1CZJG 
201811 7 600 4850 29150 130052 1 1CZJG 
201811 7 700 4850 29150 130042 1 1CZJG 
201811 7 800 4850 29150 130041 1 1CZJG 
201811 7 900 4850 29150 130000 1 1CZJG 
201811 71000 4850 29150 130000 1 1CZJG 
201811 71100 4850 29150 130000 1 1CZJG 
201811 71200 4860 29160 130011 1 1CZJG 
201811 71300 4880 29180 130012 1 1CZJG 
201811 71400 4890 29210 130013 1 1CZJG 
201811 71500 4900 29240 130013 1 1CZJG 
201811 71600 4920 29270 130013 1 1CZJG 
201811 71700 4940 29280 130013 1 1CZJG 
201811 71800 4960 29300 130013 1 1CZJG 
201811 71900 4980 29320 130013 1 1CZJG 
201811 72000 4990 29340 130013 1 1CZJG 
201811 72100 5010 29360 130013 1 1CZJG 
201811 72200 5020 29360 130012 1 1CZJG 
201811 72300 5020 29360 130011 1 1CZJG 
201811 8   0 5020 29360 130011 1 1CZJG 
201811 8 100 5020 29360 130000 1 1CZJG 
201811 8 200 5020 29360 130000 1 1CZJG 
201811 8 300 5010 29380 130031 1 1CZJG 
201811 8 400 5010 29410 130022 1 1CZJG 
201811 8 500 4990 29450 130023 1 1CZJG 
201811 8 600 4990 29480 130023 1 1CZJG 
201811 8 700 4990 29510 130023 1 1CZJG 
201811 8 800 4980 29530 130023 1 1CZJG 
201811 8 900 4980 29550 130022 1 1CZJG 
201811 81000 4980 29570 130022 1 1CZJG 
201811 81100 4980 29570 130021 1 1CZJG 
201811 81200 4980 29570 130021 1 1CZJG 
201811 81300 4980 29570 130000 1 1CZJG 
201811 81400 4980 29570 130000 1 1CZJG 
201811 81500 4980 29570 130000 1 1CZJG 
201811 81600 4980 29570 130000 1 1CZJG 
201811 81700 4980 29550 130061 1 1CZJG 
201811 81800 4990 29540 130071 1 1CZJG 
201811 81900 4990 29550 130071 1 1CZJG 
201811 82000 5000 29570 130011 1 1CZJG 
201811 82100 5010 29590 130012 1 1CZJG 
201811 82200 5010 29610 130012 1 1CZJG 
201811 82300 5020 29630 130012 1 1CZJG 
201811 9   0 5020 29640 130012 1 1CZJG 
201811 9 100 5020 29640 130011 1 1CZJG 
201811 9 200 5020 29640 130000 1 1CZJG 
201811 9 300 5020 29640 130000 1 1CZJG 
201811 9 400 5020 29660 130031 1 1CZJG 
201811 9 500 5010 29690 130022 1 1CZJG 
201811 9 600 5010 29720 130022 1 1CZJG 
201811 9 700 5020 29750 130023 1 1CZJG 
201811 9 800 5020 29790 130023 1 1CZJG 
201811 9 900 5020 29820 130023 1 1CZJG 
201811 91000 5020 29820 130022 1 1CZJG 
201811 91100 5010 29830 130031 1 1CZJG 
201811 91200 5010 29860 130022 1 1CZJG 
201811 91300 5020 29870 130022 1 1CZJG 
201811 91400 5020 29870 130012 1 1CZJG 
201811 91500 5010 29910 130021 1 1CZJG 
201811 91600 5020 29930 130022 1 1CZJG 
201811 91700 5020 29930 130022 1 1CZJG 
201811 91800 5020 29930 130011 1 1CZJG 
201811 91900 5020 29930 130000 1 1CZJG 
201811 92000 5020 29930 130000 1 1CZJG 
201811 92100 5010 29940 130031 1 1CZJG 
201811 92200 5010 29970 130031 1 1CZJG 
201811 92300 5010 29990 130022 1 1CZJG 
20181110   0 5020 30020 130022 1 1CZJG 
20181110 100 5020 30030 130022 1 1CZJG 
20181110 200 5040 30050 130012 1 1CZJG 
20181110 300 5050 30050 130012 1 1CZJG 
20181110 400 5050 30050 130011 1 1CZJG 
20181110 500 5050 30050 130011 1 1CZJG 
20181110 600 5060 30080 130011 1 1CZJG 
20181110 700 5070 30080 130011 1 1CZJG 
20181110 800 5070 30080 130011 1 1CZJG 
20181110 900 5070 30100 130011 1 1CZJG 
201811101000 5090 30110 130011 1 1CZJG 
201811101100 5080 30110 130011 1 1CZJG 
201811101200 5080 30110 130081 1 1CZJG 
201811101300 5090 30110 130021 1 1CZJG 
201811101400 5100 30140 130012 1 1CZJG 
201811101500 5120 30160 130012 1 1CZJG 
201811101600 5120 30140 130012 1 1CZJG 
201811101700 5120 30140 130081 1 1CZJG 
201811101800 5120 30140 130061 1 1CZJG 
201811101900 5120 30150 130000 1 1CZJG 
201811102000 5120 30180 130021 1 1CZJG 
201811102100 5130 30210 130022 1 1CZJG 
201811102200 5130 30250 130023 1 1CZJG 
201811102300 5140 30280 130023 1 1CZJG 
20181111   0 5140 30290 130022 1 1CZJG 
20181111 100 5140 30290 130011 1 1CZJG 
20181111 200 5140 30290 130000 1 1CZJG 
20181111 300 5140 30290 130000 1 1CZJG 
20181111 400 5140 30290 130000 1 1CZJG 
20181111 500 5140 30270 130051 1 1CZJG 
20181111 600 5130 30250 130051 1 1CZJG 
20181111 700 5130 30230 130062 1 1CZJG 
20181111 800 5120 30210 130062 1 1CZJG 
20181111 900 5120 30190 130062 1 1CZJG 
201811111000 5120 30160 130062 1 1CZJG 
201811111100 5120 30140 130062 1 1CZJG 
201811111200 5120 30140 130061 1 1CZJG 
201811111300 5120 30140 130061 1 1CZJG 
201811111400 5110 30160 130021 1 1CZJG 
201811111500 5110 30150 130041 1 1CZJG 
201811111600 5090 30130 130041 1 1CZJG 
201811111800 5080 30120 130052 1 1CZJG 
201811111900 5080 30120 130051 1 1CZJG 
201811112000 5080 30120 130000 1 1CZJG 
201811112100 5080 30120 130000 1 1CZJG 
201811112200 5080 30120 130000 1 1CZJG 
201811112300 5080 30120 130000 1 1CZJG 
20181112   0 5080 30120 130000 1 1CZJG 
20181112 100 5080 30120 130000 1 1CZJG 
20181112 200 5080 30120 130000 1 1CZJG 
20181112 300 5080 30120 130000 1 1CZJG 
20181112 400 5080 30120 130000 1 1CZJG 
20181112 500 5080 30110 130000 1 1CZJG 
20181112 600 5080 30110 130061 1 1CZJG 
20181112 700 5080 30110 130061 1 1CZJG 
20181112 800 5090 30110 130000 1 1CZJG 
20181112 900 5070 30090 130041 1 1CZJG 
201811121000 5070 30080 130051 1 1CZJG 
201811121100 5060 30080 130051 1 1CZJG 
201811121200 5050 30060 130051 1 1CZJG 
201811121300 5050 30050 130051 1 1CZJG 
201811121400 5050 30060 130051 1 1CZJG 
201811121500 5030 30040 130051 1 1CZJG 
201811121600 5020 30030 130051 1 1CZJG 
201811121700 5010 30010 130052 1 1CZJG 
201811121800 5010 29990 130052 1 1CZJG 
201811121900 5010 29960 130062 1 1CZJG 
201811122000 5010 29940 130062 1 1CZJG 
201811122100 5020 29930 130062 1 1CZJG 
201811122200 5020 29930 130071 1 1CZJG 
201811122300 5020 29930 130071 1 1CZJG 
20181113   0 5020 29930 130000 1 1CZJG 
20181113 100 5010 29920 130051 1 1CZJG 
20181113 200 5010 29890 130061 1 1CZJG 
20181113 300 5020 29870 130062 1 1CZJG 
20181113 400 5010 29870 130062 1 1CZJG 
20181113 500 5010 29830 130062 1 1CZJG 
20181113 600 5010 29810 130062 1 1CZJG 
20181113 700 5020 29770 130063 1 1CZJG 
20181113 800 5020 29740 130063 1 1CZJG 
20181113 900 5010 29710 130063 1 1CZJG 
201811131000 5020 29660 130063 1 1CZJG 
201811131100 5020 29640 130063 1 1CZJG 
201811131200 5020 29640 130062 1 1CZJG 
201811131300 5020 29640 130071 1 1CZJG 
201811131400 5020 29630 130051 1 1CZJG 
201811131500 5010 29610 130051 1 1CZJG 
201811131600 4990 29570 130052 1 1CZJG 
201811131700 4980 29550 130053 1 1CZJG 
201811131800 4980 29560 130052 1 1CZJG 
201811131900 4980 29560 130041 1 1CZJG 
201811132000 4980 29560 130021 1 1CZJG 
201811132100 4980 29560 130000 1 1CZJG 
201811132200 4980 29530 130061 1 1CZJG 
201811132300 4990 29490 130062 1 1CZJG 
20181114   0 4990 29460 130063 1 1CZJG 
20181114 100 5010 29420 130063 1 1CZJG 
20181114 200 5010 29380 130063 1 1CZJG 
20181114 300 5020 29360 130063 1 1CZJG 
20181114 400 5020 29360 130062 1 1CZJG 
20181114 500 5020 29360 130071 1 1CZJG 
20181114 600 5020 29360 130000 1 1CZJG 
20181114 700 4990 29340 130051 1 1CZJG 
20181114 800 4980 29320 130052 1 1CZJG 
20181114 900 4960 29310 130053 1 1CZJG 
201811141000 4940 29280 130053 1 1CZJG 
201811141100 4930 29270 130053 1 1CZJG 
201811141200 4920 29250 130053 1 1CZJG 
201811141300 4910 29230 130052 1 1CZJG 
201811141400 4920 29230 130061 1 1CZJG 
201811141500 4920 29210 130061 1 1CZJG 
201811141600 4910 29190 130061 1 1CZJG 
201811141700 4900 29170 130052 1 1CZJG 
201811141800 4890 29150 130052 1 1CZJG 
201811141900 4890 29150 130062 1 1CZJG 
201811142000 4890 29150 130061 1 1CZJG 
201811142100 4890 29150 130041 1 1CZJG 
201811142200 4870 29150 130041 1 1CZJG 
201811142300 4850 29150 130042 1 1CZJG 
20181115   0 4850 29150 130042 1 1CZJG 
20181115 100 4850 29150 130041 1 1CZJG 
20181115 200 4850 29150 130000 1 1CZJG 
20181115 300 4850 29150 130000 1 1CZJG 
20181115 400 4850 29150 130000 1 1CZJG 
20181115 500 4850 29150 130000 1 1CZJG 
20181115 600 4850 29150 130000 1 1CZJG 
20181115 700 4850 29150 130000 1 1CZJG 
20181115 800 4850 29150 130000 1 1CZJG 
20181115 900 4850 29150 130000 1 1CZJG 
201811151000 4850 29150 130000 1 1CZJG 
201811151100 4850 29150 130000 1 1CZJG 
201811151200 4850 29150 130000 1 1CZJG 
201811151300 4850 29150 130000 1 1CZJG 
201811151400 4850 29150 130000 1 1CZJG 
201811151500 4850 29150 130000 1 1CZJG 
201811151600 4850 29150 130000 1 1CZJG 
201811151700 4850 29150 130000 1 1CZJG 
201811151800 4860 29160 130011 1 1CZJG 
201811151900 4880 29180 130012 1 1CZJG 
201811152000 4890 29210 130013 1 1CZJG 
201811152100 4910 29240 130013 1 1CZJG 
201811152200 4920 29270 130013 1 1CZJG 
201811152300 4940 29280 130013 1 1CZJG 
20181116   0 4960 29310 130013 1 1CZJG 
20181116 100 4980 29330 130013 1 1CZJG 
20181116 200 5000 29350 130013 1 1CZJG 
20181116 300 5020 29360 130013 1 1CZJG 
20181116 400 5020 29360 130012 1 1CZJG 
20181116 500 5020 29360 130011 1 1CZJG 
20181116 600 5020 29360 130000 1 1CZJG 
20181116 700 5010 29390 130031 1 1CZJG 
20181116 800 5000 29420 130022 1 1CZJG 
20181116 900 4990 29460 130023 1 1CZJG 
201811161000 4990 29490 130023 1 1CZJG 
201811161100 4980 29520 130023 1 1CZJG 
201811161200 4980 29560 130023 1 1CZJG 
201811161300 4980 29560 130022 1 1CZJG 
201811161400 4980 29560 130021 1 1CZJG 
201811161500 4980 29560 130011 1 1CZJG 
201811161600 4990 29540 130071 1 1CZJG 
201811161700 4990 29570 130081 1 1CZJG 
201811161800 5010 29610 130012 1 1CZJG 
201811161900 5020 29630 130013 1 1CZJG 
201811162000 5020 29640 130012 1 1CZJG 
201811162100 5020 29640 130011 1 1CZJG 
201811162200 5020 29650 130021 1 1CZJG 
201811162300 5020 29680 130021 1 1CZJG 
20181117   0 5010 29710 130022 1 1CZJG 
20181117 100 5020 29730 130022 1 1CZJG 
20181117 200 5020 29760 130022 1 1CZJG 
20181117 300 5020 29790 130022 1 1CZJG 
20181117 400 5020 29810 130022 1 1CZJG 
20181117 500 5010 29830 130022 1 1CZJG 
20181117 600 5010 29870 130022 1 1CZJG 
20181117 700 5020 29870 130022 1 1CZJG 
20181117 800 5020 29870 130011 1 1CZJG 
20181117 900 5010 29880 130021 1 1CZJG 
201811171000 5010 29910 130021 1 1CZJG 
201811171100 5020 29930 130022 1 1CZJG 
201811171200 5020 29930 130022 1 1CZJG 
201811171300 5020 29930 130011 1 1CZJG 
201811171400 5020 29930 130000 1 1CZJG 
201811171500 5020 29930 130000 1 1CZJG 
